Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Kansas,US,2021-01-03 05:30:33,38.5266,-96.7265,230119,2893,4612.0,222614.0,20.0,7898.873928453988,1012506.0,,1.2571756352148236,84000020.0,USA,34754.441162195355,,2021-01-02,,
Kentucky,US,2021-01-03 05:30:33,37.6681,-84.6701,273970,2698,37273.0,233999.0,21.0,6132.275123985126,3210804.0,,0.9847793554038764,84000021.0,USA,71867.48000581062,,2021-01-02,,
Louisiana,US,2021-01-03 05:30:33,31.1695,-91.8678,315275,7488,263712.0,44075.0,22.0,6781.866436757577,4214182.0,,2.375069383871224,84000022.0,USA,90651.08068888405,,2021-01-02,,
Maine,US,2021-01-03 05:30:33,44.6939,-69.3819,25245,358,11438.0,13449.0,23.0,1878.051973944586,1112457.0,,1.4181025945731829,84000023.0,USA,82759.04396032769,,2021-01-02,,
Maryland,US,2021-01-03 05:30:33,39.0639,-76.8021,283171,5967,9374.0,267830.0,24.0,4683.856902780167,5807666.0,,2.107207305832872,84000024.0,USA,9.606307313652062e-06,,2021-01-02,,
Massachusetts,US,2021-01-03 05:30:33,42.2302,-71.5301,384181,10589,261672.0,110007.0,25.0,5573.896739689486,11412463.0,,3.254195288158446,84000025.0,USA,1.6557791850072462e-05,,2021-01-02,,
Michigan,US,2021-01-03 05:30:33,43.3266,-84.5361,538121,13306,363611.0,161204.0,26.0,5388.291831954738,8202753.0,,2.4726780779787445,84000026.0,USA,8.213548066223438e-06,,2021-01-02,,
Minnesota,US,2021-01-03 05:30:33,45.6945,-93.9002,417832,5436,398199.0,14197.0,27.0,7408.852208796602,5387936.0,,1.3010013593980356,84000027.0,USA,95537.01376260012,,2021-01-02,,
Mississippi,US,2021-01-03 05:30:33,32.7416,-89.6787,220277,4840,167263.0,48174.0,28.0,7401.410346054583,1347935.0,,2.197233483296032,84000028.0,USA,45291.24717882068,,2021-01-02,,
Missouri,US,2021-01-03 05:30:33,38.4561,-92.2884,448387,5751,,,29.0,7305.780206301401,3679665.0,,1.2825973991217408,84000029.0,USA,59954.51188999693,,2021-01-02,,
Montana,US,2021-01-03 05:30:33,46.9219,-110.4544,81944,971,75974.0,4999.0,30.0,7667.073985430089,792779.0,,1.1849555794200917,84000030.0,USA,74176.20871687104,,2021-01-02,,
Nebraska,US,2021-01-03 05:30:33,41.1254,-98.2681,168262,1669,109705.0,56888.0,31.0,8698.371801605452,1766104.0,,0.9919054807383724,84000031.0,USA,91299.456991493,,2021-01-02,,
Nevada,US,2021-01-03 05:30:33,38.3135,-117.0554,228871,3148,,,32.0,7430.500273362778,2111559.0,,1.3754473043767013,84000032.0,USA,68553.6381923513,,2021-01-02,,
New Hampshire,US,2021-01-03 05:30:33,43.4525,-71.5639,46614,769,37947.0,7898.0,33.0,3428.228498555943,1040626.0,,1.649718968550221,84000033.0,USA,76532.88088424673,,2021-01-02,,
New Jersey,US,2021-01-03 05:30:33,40.2989,-74.521,541202,19187,56575.0,465440.0,34.0,6093.114423357302,7798225.0,,3.5452566694136385,84000034.0,USA,87796.19665870692,,2021-01-02,,
New Mexico,US,2021-01-03 05:30:33,34.8405,-106.2485,145379,2534,67573.0,75272.0,35.0,6933.27877475941,1995329.0,,1.7430302863549756,84000035.0,USA,95159.35729618392,,2021-01-02,,
New York,US,2021-01-03 05:30:33,42.1657,-74.9481,1011665,38093,103828.0,869744.0,36.0,5200.410351606063,25706759.0,,3.7653768787098496,84000036.0,USA,132144.2331303765,,2021-01-02,,
North Carolina,US,2021-01-03 05:30:33,35.6301,-79.8064,558437,6892,403488.0,148057.0,37.0,5324.490154731789,7079787.0,,1.2341589113901836,84000037.0,USA,6.750314928827801e-06,,2021-01-02,,
North Dakota,US,2021-01-03 05:30:33,47.5289,-99.784,92383,1317,89582.0,1992.0,38.0,12189.428156764148,1290077.0,,1.4177907439902682,84000038.0,USA,169287.66950720546,,2021-01-02,,
Northern Mariana Islands,US,2021-01-03 05:30:33,15.0979,145.6739,122,2,29.0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,,2021-01-02,,
Ohio,US,2021-01-03 05:30:33,40.3888,-82.7649,714673,13919,573641.0,127113.0,39.0,6114.012199399441,8793702.0,,1.9476040091062623,84000039.0,USA,7.522993215901995e-06,,2021-01-02,,
Oklahoma,US,2021-01-03 05:30:33,35.5653,-96.9289,296343,2527,259841.0,33975.0,40.0,7489.137524636901,2690373.0,,0.8527280887350132,84000040.0,USA,67990.71815284975,,2021-01-02,,
Oregon,US,2021-01-03 05:30:33,44.572,-122.0709,116348,1492,5870.0,108986.0,41.0,2758.540895271564,2652670.0,,1.282359817100423,84000041.0,USA,62893.20552703974,,2021-01-02,,
Pennsylvania,US,2021-01-03 05:30:33,40.5908,-77.2098,664966,16273,453531.0,195162.0,42.0,5194.239738840582,7675010.0,,2.4471927888042395,84000042.0,USA,30829.584371616005,,2021-01-02,,
Puerto Rico,US,2021-01-03 05:30:33,18.2208,-66.5901,77932,1526,68340.0,8066.0,72.0,2440.1836869781514,1386825.0,,1.9581173330595905,630.0,PRI,43423.85338106907,,2021-01-02,,
Rhode Island,US,2021-01-03 05:30:33,41.6809,-71.5118,87949,1957,5381.0,80611.0,44.0,8302.080216281325,1974498.0,,2.225153213794358,84000044.0,USA,186385.75518638128,,2021-01-02,,
South Carolina,US,2021-01-03 05:30:33,33.8569,-80.945,312718,5385,152535.0,154798.0,45.0,6073.710833423647,3204255.0,,1.7219987336833824,84000045.0,USA,62234.08408390911,,2021-01-02,,
South Dakota,US,2021-01-03 05:30:33,44.2998,-99.4388,99829,1501,92595.0,5733.0,46.0,11284.461018313272,599967.0,,1.5035711065922728,84000046.0,USA,6.78190127495453e-06,,2021-01-02,,
Tennessee,US,2021-01-03 05:30:33,35.7478,-86.6923,599361,6970,523089.0,69462.0,47.0,8778.821567586358,5718900.0,,1.1625948048525403,84000047.0,USA,83742.1919546932,,2021-01-02,,
Texas,US,2021-01-03 05:30:33,31.0545,-97.5635,1824556,28456,1443061.0,353053.0,48.0,6292.466160969553,14005637.0,,1.5588450011948112,84000048.0,USA,48302.16057239303,,2021-01-02,,
Utah,US,2021-01-03 05:30:33,40.15,-111.8624,281654,1294,230287.0,50073.0,49.0,8785.330313123253,2268187.0,,0.4594289447336093,84000049.0,USA,70749.11773641451,,2021-01-02,,
Vermont,US,2021-01-03 05:30:33,44.0459,-72.7107,7689,139,5188.0,2362.0,50.0,1232.2332605222207,708246.0,,1.807777344258031,84000050.0,USA,113502.96239196524,,2021-01-02,,
Virgin Islands,US,2021-01-03 05:30:33,18.3358,-64.8963,2041,23,1901.0,117.0,78.0,1902.7109669239665,36212.0,,1.1268985791278785,850.0,VIR,33758.4368124697,,2021-01-02,,
Virginia,US,2021-01-03 05:30:33,37.7693,-78.17,358755,5117,31182.0,322456.0,51.0,4203.083608624151,4337939.0,,1.426321584368162,84000051.0,USA,50822.205421837854,,2021-01-02,,
Washington,US,2021-01-03 05:30:33,47.4009,-121.4905,246752,3461,,,53.0,3240.3869627583736,3836820.0,,1.402622876410323,84000053.0,USA,50385.73752776303,,2021-01-02,,
West Virginia,US,2021-01-03 05:30:33,38.4912,-80.9545,89327,1373,61120.0,26834.0,54.0,4984.356751985189,1552160.0,,1.5370492684182837,84000054.0,USA,86608.96678676472,,2021-01-02,,
Wisconsin,US,2021-01-03 05:30:33,44.2685,-89.6165,523652,5256,452502.0,65894.0,55.0,8993.695763661726,5402674.0,,1.0037200278047254,84000055.0,USA,9.279064391283782e-06,,2021-01-02,,
Wyoming,US,2021-01-03 05:30:33,42.756,-107.3025,44573,438,43037.0,1098.0,56.0,7701.478508325573,501784.0,,0.9826576627106096,84000056.0,USA,86699.99084247503,,2021-01-02,,
Alabama,US,2021-01-04 05:30:45,32.3182,-86.9023,371934,4873,202137.0,164924.0,1.0,7585.559182449775,,,1.3101786876166202,84000001.0,USA,,,2021-01-03,,
Alaska,US,2021-01-04 05:30:45,61.3707,-152.4044,48118,215,7165.0,40738.0,2.0,6577.585794448735,1293837.0,,0.4468182384970281,84000002.0,USA,176863.6242473122,,2021-01-03,,
American Samoa,US,2021-01-04 05:30:45,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-01-03,,
Arizona,US,2021-01-04 05:30:45,33.7298,-111.4312,556384,9061,78690.0,468633.0,4.0,7643.984509907446,5257472.0,,1.6285515039972394,84000004.0,USA,40154.97511443294,,2021-01-03,,
Arkansas,US,2021-01-04 05:30:45,34.9697,-92.3731,233475,3749,203701.0,26025.0,5.0,7736.585941300363,2079788.0,,1.605739372523825,84000005.0,USA,68917.26566735281,,2021-01-03,,
California,US,2021-01-04 05:30:45,36.1162,-119.6816,2512636,26617,,,6.0,6361.120203234325,33812786.0,,1.0549370976597623,84000006.0,USA,85575.50912789695,,2021-01-03,,
Colorado,US,2021-01-04 05:30:45,39.0598,-105.3111,366506,5464,18305.0,318011.0,8.0,5925.779546067053,4502496.0,,1.4458608058608058,84000008.0,USA,78185.49070490469,,2021-01-03,,
Connecticut,US,2021-01-04 05:30:45,41.5978,-72.7554,190120,6099,9800.0,174221.0,9.0,5332.530031944132,4383361.0,,3.20797391121397,84000009.0,USA,122945.5300512974,,2021-01-03,,
Delaware,US,2021-01-04 05:30:45,39.3185,-75.5071,59484,1080,18851.0,39553.0,10.0,6108.666987072843,1037092.0,,1.8156142828323585,84000010.0,USA,1.0650342382753931e-05,,2021-01-03,,
Diamond Princess,US,2021-01-04 05:30:45,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-01-03,,
District of Columbia,US,2021-01-04 05:30:45,38.8974,-77.0268,29764,794,21072.0,7898.0,11.0,4217.363396901731,918000.0,,2.667652197285311,84000011.0,USA,130074.5732547974,,2021-01-03,,
Florida,US,2021-01-04 05:30:45,27.7663,-81.6868,1365436,21987,,,12.0,6357.448179945587,17513696.0,,1.6102548929426206,84000012.0,USA,81543.48849694918,,2021-01-03,,
Georgia,US,2021-01-04 05:30:45,33.0406,-83.6431,690900,10964,,,13.0,6507.228731491625,5462241.0,,1.586915617310754,84000013.0,USA,51446.014725042034,,2021-01-03,,
Grand Princess,US,2021-01-04 05:30:45,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-01-03,,
Guam,US,2021-01-04 05:30:45,13.4443,144.7937,7326,122,7047.0,157.0,66.0,4460.844308861407,96202.0,,1.6653016653016652,316.0,GUM,58577.96126140938,,2021-01-03,,
Hawaii,US,2021-01-04 05:30:45,21.0943,-157.4983,22560,289,11958.0,10313.0,15.0,1593.3643719206257,825956.0,,1.2810283687943262,84000015.0,USA,58335.499254169874,,2021-01-03,,
Idaho,US,2021-01-04 05:30:45,44.2405,-114.4788,142507,1448,60164.0,80895.0,16.0,7974.360193949296,548008.0,,1.0160904376627111,84000016.0,USA,30665.25280277997,,2021-01-03,,
Illinois,US,2021-01-04 05:30:45,40.3495,-88.9861,979821,18322,,,17.0,7732.282518826615,13482117.0,,1.8699333857918947,84000017.0,USA,106394.47163908012,,2021-01-03,,
Indiana,US,2021-01-04 05:30:45,39.8494,-86.2583,526071,9625,348425.0,168021.0,18.0,7814.228859756345,5792697.0,,1.829600947400636,84000018.0,USA,8.604439338648965e-06,,2021-01-03,,
Iowa,US,2021-01-04 05:30:45,42.0115,-93.2105,284715,3946,244021.0,36748.0,19.0,9024.04701005049,1178096.0,,1.3859473508596316,84000019.0,USA,37339.77376096252,,2021-01-03,,
Kansas,US,2021-01-04 05:30:45,38.5266,-96.7265,230119,2893,4612.0,222614.0,20.0,7898.873928453988,1012506.0,,1.2571756352148236,84000020.0,USA,34754.441162195355,,2021-01-03,,
Kentucky,US,2021-01-04 05:30:45,37.6681,-84.6701,276825,2723,37375.0,236727.0,21.0,6196.178637066769,3210804.0,,0.9836539329901562,84000021.0,USA,71867.48000581062,,2021-01-03,,
Louisiana,US,2021-01-04 05:30:45,31.1695,-91.8678,321058,7537,263712.0,49809.0,22.0,6906.264291340937,4256466.0,,2.347550909804459,84000022.0,USA,91560.64992339948,,2021-01-03,,
Maine,US,2021-01-04 05:30:45,44.6939,-69.3819,25592,359,11465.0,13768.0,23.0,1903.8663544143333,1112804.0,,1.4027821194123165,84000023.0,USA,82784.85834079744,,2021-01-03,,
Maryland,US,2021-01-04 05:30:45,39.0639,-76.8021,285319,5994,9378.0,269947.0,24.0,4719.386404837835,5834126.0,,2.1008064657453587,84000024.0,USA,9.650074102499636e-06,,2021-01-03,,
Massachusetts,US,2021-01-04 05:30:45,42.2302,-71.5301,387662,10683,261672.0,113380.0,25.0,5624.400888907847,11461220.0,,3.252833654059464,84000025.0,USA,1.6628531028568287e-05,,2021-01-03,,
Michigan,US,2021-01-04 05:30:45,43.3266,-84.5361,538121,13306,363611.0,161204.0,26.0,5388.291831954738,8202753.0,,2.4726780779787445,84000026.0,USA,8.213548066223438e-06,,2021-01-03,,
Minnesota,US,2021-01-04 05:30:45,45.6945,-93.9002,420544,5489,403419.0,11636.0,27.0,7456.940452852243,5476196.0,,1.3052141987520924,84000027.0,USA,97102.00949281798,,2021-01-03,,
Mississippi,US,2021-01-04 05:30:45,32.7416,-89.6787,222061,4871,167263.0,49927.0,28.0,7461.353581423511,1349719.0,,2.193541414296072,84000028.0,USA,45351.190414189616,,2021-01-03,,
Missouri,US,2021-01-04 05:30:45,38.4561,-92.2884,451605,5770,,,29.0,7358.212593288264,3691231.0,,1.2776652162841422,84000029.0,USA,60142.96216591054,,2021-01-03,,
Montana,US,2021-01-04 05:30:45,46.9219,-110.4544,82381,972,76501.0,4908.0,30.0,7707.961803105977,795796.0,,1.179883711049878,84000030.0,USA,74458.49371899497,,2021-01-03,,
Nebraska,US,2021-01-04 05:30:45,41.1254,-98.2681,169000,1672,105963.0,61365.0,31.0,8736.523008589707,1769798.0,,0.9893491124260356,84000031.0,USA,91490.41980802396,,2021-01-03,,
Nevada,US,2021-01-04 05:30:45,38.3135,-117.0554,231614,3180,,,32.0,7519.554204397439,2122793.0,,1.372973999844569,84000032.0,USA,68918.35997916988,,2021-01-03,,
New Hampshire,US,2021-01-04 05:30:45,43.4525,-71.5639,47376,780,39574.0,7022.0,33.0,3484.269819101265,1045340.0,,1.646403242147923,84000033.0,USA,76879.57220321083,,2021-01-03,,
New Jersey,US,2021-01-04 05:30:45,40.2989,-74.521,545450,19208,56873.0,469369.0,34.0,6140.940466258884,7801895.0,,3.5214960124667707,84000034.0,USA,87837.51529746606,,2021-01-03,,
New Mexico,US,2021-01-04 05:30:45,34.8405,-106.2485,146394,2551,68876.0,74967.0,35.0,6981.685201797572,2006168.0,,1.7425577550992526,84000035.0,USA,95676.28070767812,,2021-01-03,,
New York,US,2021-01-04 05:30:45,42.1657,-74.9481,1023897,38239,104402.0,881256.0,36.0,5263.288299761673,25849104.0,,3.7346529973229727,84000036.0,USA,132875.95006384692,,2021-01-03,,
North Carolina,US,2021-01-04 05:30:45,35.6301,-79.8064,564924,6910,403488.0,154526.0,37.0,5386.341299325978,7126713.0,,1.2231733826142983,84000037.0,USA,6.795057133409686e-06,,2021-01-03,,
North Dakota,US,2021-01-04 05:30:45,47.5289,-99.784,92566,1317,89879.0,1845.0,38.0,12209.111594594666,1291452.0,,1.4155049924226957,84000038.0,USA,169468.10102065187,,2021-01-03,,
Northern Mariana Islands,US,2021-01-04 05:30:45,15.0979,145.6739,122,2,29.0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,,2021-01-03,,
Ohio,US,2021-01-04 05:30:45,40.3888,-82.7649,721481,14053,579583.0,127845.0,39.0,6172.2544935024935,8819448.0,,1.9477990411389905,84000039.0,USA,7.545018863727746e-06,,2021-01-03,,
Oklahoma,US,2021-01-04 05:30:45,35.5653,-96.9289,304375,2547,265293.0,36535.0,40.0,7692.121069373518,2698390.0,,0.8367967145790555,84000040.0,USA,68193.32261975131,,2021-01-03,,
Oregon,US,2021-01-04 05:30:45,44.572,-122.0709,117745,1500,5870.0,110375.0,41.0,2791.6629225577603,2652670.0,,1.2739394454116948,84000041.0,USA,62893.20552703974,,2021-01-03,,
Pennsylvania,US,2021-01-04 05:30:45,40.5908,-77.2098,669818,16331,453531.0,199956.0,42.0,5232.140099479854,7715509.0,,2.4381249832043927,84000042.0,USA,30926.311528622624,,2021-01-03,,
Puerto Rico,US,2021-01-04 05:30:45,18.2208,-66.5901,78169,1545,68661.0,7963.0,72.0,2447.604560737504,1388451.0,,1.976486842610242,630.0,PRI,43474.76621116488,,2021-01-03,,
Rhode Island,US,2021-01-04 05:30:45,41.6809,-71.5118,87949,1974,5381.0,80594.0,44.0,8302.080216281325,1974498.0,,2.24448259786922,84000044.0,USA,186385.75518638128,,2021-01-03,,
South Carolina,US,2021-01-04 05:30:45,33.8569,-80.945,321669,5469,154943.0,161257.0,45.0,6247.560070339895,3261427.0,,1.700194920865859,84000045.0,USA,63344.49728611844,,2021-01-03,,
South Dakota,US,2021-01-04 05:30:45,44.2998,-99.4388,100532,1513,93031.0,5988.0,46.0,11363.926665528752,601226.0,,1.5049934349261926,84000046.0,USA,6.796132747194117e-06,,2021-01-03,,
Tennessee,US,2021-01-04 05:30:45,35.7478,-86.6923,602865,7025,526966.0,69039.0,47.0,8830.204062746096,5735403.0,,1.1649503341458969,84000047.0,USA,83983.84636267871,,2021-01-03,,
Texas,US,2021-01-04 05:30:45,31.0545,-97.5635,1840651,28514,1451846.0,360309.0,48.0,6347.97404500315,14053710.0,,1.5481479107120253,84000048.0,USA,48467.95308616421,,2021-01-03,,
Utah,US,2021-01-04 05:30:45,40.15,-111.8624,283473,1301,232355.0,49817.0,49.0,8842.068423853338,2274838.0,,0.4589502351193941,84000049.0,USA,70956.57522650016,,2021-01-03,,
Vermont,US,2021-01-04 05:30:45,44.0459,-72.7107,7793,140,5272.0,2381.0,50.0,1248.9002209974856,711104.0,,1.796484024124214,84000050.0,USA,113960.98328656435,,2021-01-03,,
Virgin Islands,US,2021-01-04 05:30:45,18.3358,-64.8963,2042,23,1920.0,99.0,78.0,1903.6432113957565,36407.0,,1.1263467189030365,850.0,VIR,33940.22448446881,,2021-01-03,,
Virginia,US,2021-01-04 05:30:45,37.7693,-78.17,363765,5124,31368.0,327273.0,51.0,4261.779512177292,4365480.0,,1.408601707146097,84000051.0,USA,51144.868870891165,,2021-01-03,,
Washington,US,2021-01-04 05:30:45,47.4009,-121.4905,255396,3459,,,53.0,3353.901361450516,3836820.0,,1.354367335432035,84000053.0,USA,50385.73752776303,,2021-01-03,,
West Virginia,US,2021-01-04 05:30:45,38.4912,-80.9545,91058,1376,62264.0,27418.0,54.0,5080.944810888839,1560022.0,,1.5111247776142678,84000054.0,USA,87047.65847890826,,2021-01-03,,
Wisconsin,US,2021-01-04 05:30:45,44.2685,-89.6165,526245,5261,454850.0,66134.0,55.0,9038.230403298689,5411129.0,,0.9997244629402656,84000055.0,USA,9.29358580964593e-06,,2021-01-03,,
Wyoming,US,2021-01-04 05:30:45,42.756,-107.3025,44875,438,43068.0,1369.0,56.0,7753.65912236354,501784.0,,0.9760445682451252,84000056.0,USA,86699.99084247503,,2021-01-03,,
Alabama,US,2021-01-05 05:30:33,32.3182,-86.9023,374095,4878,202137.0,167080.0,1.0,7629.632575560579,,,1.3039468584183165,84000001.0,USA,,,2021-01-04,,
Alaska,US,2021-01-05 05:30:33,61.3707,-152.4044,48382,218,7165.0,40999.0,2.0,6613.673799971293,1297498.0,,0.4505807945103551,84000002.0,USA,177364.0719299565,,2021-01-04,,
American Samoa,US,2021-01-05 05:30:33,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-01-04,,
Arizona,US,2021-01-05 05:30:33,33.7298,-111.4312,561542,9064,79480.0,472998.0,4.0,7714.848647089865,5288658.0,,1.6141268150913022,84000004.0,USA,40358.60990336621,,2021-01-04,,
Arkansas,US,2021-01-05 05:30:33,34.9697,-92.3731,234781,3800,207898.0,23083.0,5.0,7779.862443021482,2095621.0,,1.6185296084436134,84000005.0,USA,69441.91869319545,,2021-01-04,,
California,US,2021-01-05 05:30:33,36.1162,-119.6816,2549529,26894,,,6.0,6454.893717318815,34127013.0,,1.050119350457484,84000006.0,USA,86370.77443099063,,2021-01-04,,
Colorado,US,2021-01-05 05:30:33,39.0598,-105.3111,370153,5503,18403.0,320088.0,8.0,5963.721900083629,4529774.0,,1.4395737184620088,84000008.0,USA,78659.17104031162,,2021-01-04,,
Connecticut,US,2021-01-05 05:30:33,41.5978,-72.7554,194636,6168,9800.0,178668.0,9.0,5459.195851554166,4468860.0,,3.168992375511211,84000009.0,USA,125343.6259128648,,2021-01-04,,
Delaware,US,2021-01-05 05:30:33,39.3185,-75.5071,60333,1085,18851.0,40397.0,10.0,6195.854437009378,1047225.0,,1.7983524770855088,84000010.0,USA,1.0754402504097503e-05,,2021-01-04,,
Diamond Princess,US,2021-01-05 05:30:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-01-04,,
District of Columbia,US,2021-01-05 05:30:33,38.8974,-77.0268,29904,797,21127.0,7980.0,11.0,4237.200477790263,921119.0,,2.665195291599786,84000011.0,USA,130516.51507830688,,2021-01-04,,
Florida,US,2021-01-05 05:30:33,27.7663,-81.6868,1376692,22090,,,12.0,6409.85593593962,17630355.0,,1.6045709570477638,84000012.0,USA,82086.6509353383,,2021-01-04,,
Georgia,US,2021-01-05 05:30:33,33.0406,-83.6431,696063,10971,,,13.0,6555.856350453401,5482790.0,,1.5761504346589317,84000013.0,USA,51639.555097315046,,2021-01-04,,
Grand Princess,US,2021-01-05 05:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-01-04,,
Guam,US,2021-01-05 05:30:33,13.4443,144.7937,7344,122,7089.0,133.0,66.0,4471.804614288585,96836.0,,1.6612200435729847,316.0,GUM,58964.00757478887,,2021-01-04,,
Hawaii,US,2021-01-05 05:30:33,21.0943,-157.4983,22602,289,11958.0,10355.0,15.0,1596.3307417619671,828410.0,,1.2786479072648438,84000015.0,USA,58508.82000632826,,2021-01-04,,
Idaho,US,2021-01-05 05:30:33,44.2405,-114.4788,143305,1459,60820.0,81026.0,16.0,8019.014417494607,549099.0,,1.0181082306967657,84000016.0,USA,30726.302624694683,,2021-01-04,,
Illinois,US,2021-01-05 05:30:33,40.3495,-88.9861,984880,18412,,,17.0,7772.20574690883,13530371.0,,1.8694663309235644,84000017.0,USA,106775.26931606753,,2021-01-04,,
Indiana,US,2021-01-05 05:30:33,39.8494,-86.2583,529688,9735,351569.0,168384.0,18.0,7867.955573043599,5814026.0,,1.837874371328027,84000018.0,USA,8.6361213145324e-06,,2021-01-04,,
Iowa,US,2021-01-05 05:30:33,42.0115,-93.2105,286356,3992,244677.0,37687.0,19.0,9076.058534358985,1179621.0,,1.3940689212029782,84000019.0,USA,37388.10866319924,,2021-01-04,,
Kansas,US,2021-01-05 05:30:33,38.5266,-96.7265,234069,2911,4643.0,226515.0,20.0,8034.458352240781,1024129.0,,1.2436503765983535,84000020.0,USA,35153.40261983432,,2021-01-04,,
Kentucky,US,2021-01-05 05:30:33,37.6681,-84.6701,279142,2749,37455.0,238938.0,21.0,6248.040087087842,3224871.0,,0.984803433377994,84000021.0,USA,72182.34190371587,,2021-01-04,,
Louisiana,US,2021-01-05 05:30:33,31.1695,-91.8678,322181,7585,263712.0,50884.0,22.0,6930.4210941590445,4265759.0,,2.3542667010158884,84000022.0,USA,91760.5512311365,,2021-01-04,,
Maine,US,2021-01-05 05:30:33,44.6939,-69.3819,25967,361,11548.0,14058.0,23.0,1931.7637396482105,1133981.0,,1.390226056148188,84000023.0,USA,84360.27947972492,,2021-01-04,,
Maryland,US,2021-01-05 05:30:33,39.0639,-76.8021,287802,6027,9383.0,272392.0,24.0,4760.457053631684,5869617.0,,2.094148060124669,84000024.0,USA,9.708778830503766e-06,,2021-01-04,,
Massachusetts,US,2021-01-05 05:30:33,42.2302,-71.5301,392568,10739,261672.0,118225.0,25.0,5695.579675482187,11521059.0,,3.2277210572435857,84000025.0,USA,1.6715348546094213e-05,,2021-01-04,,
Michigan,US,2021-01-05 05:30:33,43.3266,-84.5361,543611,13391,363611.0,166609.0,26.0,5443.26408198295,8386367.0,,2.4633423532636387,84000026.0,USA,8.39740370769302e-06,,2021-01-04,,
Minnesota,US,2021-01-05 05:30:33,45.6945,-93.9002,423688,5502,405556.0,12630.0,27.0,7512.688771182233,5484851.0,,1.2985970808708294,84000027.0,USA,97255.47695310618,,2021-01-04,,
Mississippi,US,2021-01-05 05:30:33,32.7416,-89.6787,223677,4884,182103.0,36690.0,28.0,7515.651938125409,1351335.0,,2.183505680065452,84000028.0,USA,45405.48877089151,,2021-01-04,,
